Source,Target
4383846,135071
4383846,116943
4383846,111721
4383846,111747
4383846,111740
4383846,111744
4383846,111756
4383846,111757
4383846,111811
4383846,123654
4383846,114054
4383846,111834
4383846,111843
4383846,114848
4383846,111888
4383846,122377
4383846,119459
4383846,127817
4383846,116792
4383846,115165
4383846,128962
4383846,115541
4383846,121942
4383846,112018
4383846,112019
4383846,110974
4383846,112165
4383846,115598
4383846,112212
4383846,127454
4383846,117060
4383846,121404
4383846,115247
4383846,116152
4383846,120934
4383846,121612
4383846,118930
4383846,129227
4383846,117194
4383846,127448
4383846,112354
4383846,112358
4383846,127678
4383846,115569
4383846,126752
4383846,125582
4383846,112400
4383846,112463
4383846,115287
4383846,122373
4383846,116193
4383846,113563
4383846,128379
4383846,112411
4383846,120285
4383846,123140
4383846,126354
4383846,113620
4383846,114303
4383846,112528
4383846,112525
4383846,123546
4383846,121852
4383846,119535
4383846,128344
4383846,115546
4383846,112590
4383846,114894
4383846,115548
4383846,117921
4383846,116162
4383846,112670
4383846,117191
4383846,114223
4383846,112679
4383846,114003
4383846,118860
4383846,125103
4383846,116923
4383846,123787
4383846,120772
4383846,120889
4383846,125812
4383846,127614
4383846,120836
4383846,112930
4383846,121528
4383846,129076
4383846,122167
4383846,132320
4383846,123860
4383846,120545
4383846,124709
4383846,120404
4383846,114904
4383846,115117
4383846,121120
4383846,114323
4383846,116682
4383846,115201
4383846,113018
4383846,119301
4383846,124585
4383846,113116
4383846,120879
4383846,126922
4383846,113140
4383846,116462
4383846,114757
4383846,119006
4383846,113200
4383846,116953
4383846,128567
4383846,114186
4383846,116077
4383846,122327
4383846,115063
4383846,113622
4383846,120186
4383846,120485
4383846,116443
4383846,107197
4383846,124884
4383846,121649
4383846,116244
4383846,113357
4383846,121203
4383846,121710
4383846,118925
4383846,113374
4383846,125623
4383846,114620
4383847,117519
4383847,115795
4383847,124812
4383847,124877
4383847,116863
4383847,122355
4383847,121639
4383847,123228
4383847,113583
4383847,108020
4383847,114131
4383847,120001
4383847,123559
4383847,116569
4383847,120176
4383847,114163
4383847,120027
4383847,117655
4383847,131526
4383847,123231
4383847,120406
4383847,109319
4383847,117474
4383847,109659
4383847,109658
4383847,109660
4383847,117289
4383847,115781
4383847,110306
4383847,124933
4383847,124504
4383847,119572
4383847,121591
4383847,120391
4383847,111572
4383847,115542
4383847,122084
4383847,115218
4383847,112608
4383847,112657
4383847,116342
4383847,112758
4383847,123514
4383847,116735
4383847,120307
4383847,114036
4383847,120938
4383847,115227
4383847,115848
4383847,119970
4383847,122321
4383847,118841
4383847,117109
4383850,111783
4383850,116603
4383850,107346
4383850,115933
4383850,108020
4383850,117415
4383850,114211
4383850,114212
4383850,114213
4383850,109857
4383850,114214
4383850,114216
4383850,114217
4383850,118148
4383850,119516
4383850,115743
4383850,108291
4383850,108297
4383850,117764
4383850,116587
4383850,116795
4383850,117142
4383850,116396
4383850,124031
4383850,114166
4383850,116067
4383850,117571
4383850,116605
4383850,112497
4383850,124545
4383850,117502
4383859,126342
4383859,122142
4383859,107059
4383859,122015
4383859,121575
4383859,107903
4383859,108074
4383859,108995
4383859,121210
4383859,116808
4383859,113141
4383859,120811
4383859,116204
4383859,119559
4383859,117336
4383859,111595
4383859,110448
4383859,117062
4383859,125224
4383859,118896
4383859,108234
4383859,128336
4383859,111657
4383859,120573
4383859,131787
4383859,121453
4383859,114132
4383859,112943
4383859,121663
4383859,120839
4383859,122922
4383859,113547
4383860,106644
4383860,118041
4383860,114511
4383860,106719
4383860,106725
4383860,113598
4383860,122229
4383860,117372
4383860,125643
4383860,118982
4383860,119537
4383860,119538
4383860,120230
4383860,121457
4383860,114806
4383860,114998
4383860,125026
4383860,114908
4383860,114905
4383860,107059
4383860,107083
4383860,121521
4383860,124877
4383860,123981
4383860,127905
4383860,122281
4383860,118780
4383860,130463
4383860,123180
4383860,115087
4383860,115827
4383860,116603
4383860,107346
4383860,115933
4383860,114400
4383860,114242
4383860,107431
4383860,116641
4383860,120432
4383860,115191
4383860,123200
4383860,120844
4383860,122301
4383860,122737
4383860,122889
4383860,116660
4383860,117411
4383860,125533
4383860,120279
4383860,119680
4383860,107788
4383860,122939
4383860,116881
4383860,107888
4383860,107920
4383860,108028
4383860,127768
4383860,108070
4383860,116107
4383860,113117
4383860,116869
4383860,117415
4383860,108135
4383860,121148
4383860,114090
4383860,108336
4383860,116021
4383860,108409
4383860,121906
4383860,108472
4383860,128358
4383860,128243
4383860,108578
4383860,108603
4383860,122218
4383860,108995
4383860,116318
4383860,117539
4383860,125412
4383860,120445
4383860,122667
4383860,120270
4383860,116936
4383860,120160
4383860,125017
4383860,115258
4383860,114845
4383860,124068
4383860,109558
4383860,133993
4383860,576430
4383860,109536
4383860,109544
4383860,109568
4383860,109642
4383860,109658
4383860,124711
4383860,118802
4383860,109848
4383860,124909
4383860,117404
4383860,115015
4383860,121428
4383860,124506
4383860,120582
4383860,115796
4383860,110131
4383860,110137
4383860,110150
4383860,115722
4383860,112748
4383860,115020
4383860,124933
4383860,113752
4383860,115493
4383860,110567
4383860,123111
4383860,120848
4383860,121726
4383860,126636
4383860,110927
4383860,115950
4383860,126402
4383860,116962
4383860,120864
4383860,115157
4383860,110981
4383860,114055
4383860,123064
4383860,125312
4383860,115252
4383860,128613
4383860,111137
4383860,111139
4383860,122497
4383860,122926
4383860,111213
4383860,111221
4383860,111223
4383860,111224
4383860,111225
4383860,111226
4383860,115734
4383860,111234
4383860,120343
4383860,111304
4383860,128336
4383860,126828
4383860,121550
4383860,111430
4383860,111437
4383860,111477
4383860,116948
4383860,111657
4383860,111845
4383860,113735
4383860,122084
4383860,129202
4383860,122783
4383860,127025
4383860,114166
4383860,116067
4383860,127880
4383860,115850
4383860,124979
4383860,121621
4383860,125759
4383860,115218
4383860,112525
4383860,118022
4383860,112556
4383860,115163
4383860,128415
4383860,116960
4383860,125567
4383860,116162
4383860,116226
4383860,115563
4383860,128947
4383860,116115
4383860,115717
4383860,116740
4383860,123188
4383860,118878
4383860,131910
4383860,115602
4383860,118141
4383860,116735
4383860,113012
4383860,117577
4383860,111919
4383860,123596
4383860,115341
4383860,120307
4383860,116918
4383860,113118
4383860,122175
4383860,115030
4383860,113137
4383860,123263
4383860,120986
4383860,114264
4383860,115283
4383860,113997
4383860,113254
4383860,122220
4383860,119683
4383860,126479
4383860,120750
4383860,119600
4383860,123217
4383860,125479
4383860,116677
4383860,120380
4383860,119970
4383860,113547
4383861,120958
4383861,132000
4383861,118798
4383861,130846
4383861,107332
4383861,107427
4383861,123028
4383861,107837
4383861,107838
4383861,108022
4383861,114260
4383861,114410
4383861,116021
4383861,113930
4383861,109394
4383861,123771
4383861,110186
4383861,110320
4383861,115001
4383861,122367
4383861,122359
4383861,124944
4383861,125018
4383861,119526
4383861,119568
4383861,119376
4383861,128727
4383861,108234
4383861,111347
4383861,129421
4383861,128765
4383861,124224
4383861,114663
4383861,122588
4383861,112136
4383861,112148
4383861,112155
4383861,119071
4383861,111414
4383861,119567
4383861,112605
4383861,117420
4383861,120600
4383861,119505
4383861,118150
4383861,116272
4383861,119250
4383862,115323
4383862,121431
4383862,106821
4383862,114806
4383862,121521
4383862,117544
4383862,115933
4383862,116642
4383862,120432
4383862,122737
4383862,110910
4383862,124063
4383862,107788
4383862,107789
4383862,120914
4383862,116869
4383862,121148
4383862,116021
4383862,125412
4383862,120445
4383862,109642
4383862,109928
4383862,119559
4383862,124933
4383862,110567
4383862,115252
4383862,128613
4383862,114682
4383862,125621
4383862,111305
4383862,111515
4383862,121942
4383862,123743
4383862,117060
4383862,116983
4383862,115831
4383862,112742
4383862,115123
4383862,123964
4383862,113245
4383862,113257
4383862,123125
4383862,123217
4383862,116272
4383863,106644
4383863,114379
4383863,106725
4383863,118085
4383863,114905
4383863,114934
4383863,114000
4383863,107083
4383863,107126
4383863,116872
4383863,107297
4383863,115933
4383863,120465
4383863,122301
4383863,107583
4383863,126848
4383863,107788
4383863,107789
4383863,116881
4383863,119357
4383863,121157
4383863,115131
4383863,117093
4383863,115081
4383863,114409
4383863,128288
4383863,127329
4383863,124188
4383863,115462
4383863,119962
4383863,128243
4383863,108888
4383863,116697
4383863,116775
4383863,109014
4383863,117539
4383863,118165
4383863,117474
4383863,109642
4383863,115015
4383863,120927
4383863,125373
4383863,116645
4383863,115722
4383863,110364
4383863,110494
4383863,110567
4383863,120848
4383863,120391
4383863,116662
4383863,114682
4383863,111221
4383863,111223
4383863,111224
4383863,111225
4383863,111226
4383863,115734
4383863,111304
4383863,111520
4383863,111549
4383863,111692
4383863,117065
4383863,120573
4383863,115541
4383863,114274
4383863,114860
4383863,112208
4383863,116983
4383863,116957
4383863,116888
4383863,115218
4383863,121029
4383863,118022
4383863,121852
4383863,113722
4383863,120623
4383863,115717
4383863,116740
4383863,114896
4383863,113020
4383863,125280
4383863,113137
4383863,113149
4383863,119424
4383863,113254
4383863,121517
4383863,106828
4383863,114620
4383864,111783
4383864,118041
4383864,106699
4383864,106719
4383864,113598
4383864,127557
4383864,122229
4383864,119537
4383864,116847
4383864,129540
4383864,121457
4383864,121677
4383864,114806
4383864,120412
4383864,122142
4383864,114908
4383864,107059
4383864,120228
4383864,121704
4383864,119022
4383864,121521
4383864,120603
4383864,124877
4383864,107274
4383864,114141
4383864,118780
4383864,124044
4383864,120829
4383864,120013
4383864,115087
4383864,119968
4383864,114242
4383864,116312
4383864,107455
4383864,120432
4383864,115191
4383864,120465
4383864,122301
4383864,122737
4383864,121639
4383864,121589
4383864,116743
4383864,107604
4383864,116878
4383864,125533
4383864,119680
4383864,116952
4383864,122939
4383864,107880
4383864,107920
4383864,120914
4383864,108028
4383864,120799
4383864,108070
4383864,114662
4383864,108103
4383864,116869
4383864,124527
4383864,108135
4383864,127392
4383864,112785
4383864,108336
4383864,116021
4383864,120176
4383864,120887
4383864,128288
4383864,610225
4383864,108472
4383864,122132
4383864,128243
4383864,118877
4383864,114603
4383864,128769
4383864,115061
4383864,119954
4383864,122218
4383864,116318
4383864,121210
4383864,125412
4383864,122667
4383864,120270
4383864,116936
4383864,120160
4383864,121976
4383864,119682
4383864,115258
4383864,114593
4383864,114845
4383864,109642
4383864,116543
4383864,109848
4383864,115147
4383864,115015
4383864,112622
4383864,117449
4383864,124506
4383864,116300
4383864,114772
4383864,110001
4383864,124648
4383864,121354
4383864,116760
4383864,121674
4383864,124083
4383864,124089
4383864,111587
4383864,114829
4383864,124933
4383864,110448
4383864,115493
4383864,125224
4383864,114306
4383864,120848
4383864,121726
4383864,115675
4383864,110825
4383864,119572
4383864,116358
4383864,110927
4383864,120798
4383864,116962
4383864,121386
4383864,120864
4383864,122491
4383864,115157
4383864,110982
4383864,121584
4383864,125381
4383864,123064
4383864,115252
4383864,123723
4383864,116790
4383864,115502
4383864,128613
4383864,124243
4383864,111137
4383864,111139
4383864,114966
4383864,111788
4383864,111213
4383864,111221
4383864,125621
4383864,111304
4383864,128336
4383864,119982
4383864,126828
4383864,121550
4383864,132958
4383864,129421
4383864,115542
4383864,120144
4383864,116948
4383864,116059
4383864,121549
4383864,124226
4383864,115492
4383864,111747
4383864,117065
4383864,114919
4383864,121405
4383864,116395
4383864,125936
4383864,111921
4383864,120576
4383864,117487
4383864,126519
4383864,112206
4383864,118930
4383864,124979
4383864,116687
4383864,115218
4383864,112524
4383864,112528
4383864,112556
4383864,122496
4383864,116960
4383864,112382
4383864,124489
4383864,118878
4383864,113668
4383864,116735
4383864,113012
4383864,116545
4383864,115341
4383864,123563
4383864,121663
4383864,120307
4383864,116918
4383864,115030
4383864,121683
4383864,124238
4383864,113245
4383864,122220
4383864,121664
4383864,122390
4383864,126479
4383864,117982
4383864,120750
4383864,131916
4383864,132390
4383864,116913
4383864,115226
4383864,123217
4383864,125479
4383864,119068
4383864,113323
4383864,119970
4383864,129813
4383864,118841
4383864,120225
4383864,128206
4383864,122922
4383864,113403
4383864,115093
4383864,122495
4383864,127574
4383864,115788
4383851,116885
4383851,122157
4383851,127557
4383851,116847
4383851,129540
4383851,115203
4383851,120856
4383851,121457
4383851,114806
4383851,114585
4383851,116170
4383851,121366
4383851,122142
4383851,114907
4383851,107059
4383851,107083
4383851,120418
4383851,107166
4383851,122543
4383851,126002
4383851,123981
4383851,107291
4383851,124987
4383851,130082
4383851,117544
4383851,123180
4383851,120465
4383851,124342
4383851,121639
4383851,116743
4383851,112163
4383851,117411
4383851,107920
4383851,124110
4383851,115913
4383851,108028
4383851,117121
4383851,120001
4383851,108074
4383851,123559
4383851,116978
4383851,115131
4383851,108353
4383851,121150
4383851,116869
4383851,115081
4383851,108135
4383851,118953
4383851,121953
4383851,123216
4383851,122761
4383851,114410
4383851,116021
4383851,116569
4383851,128288
4383851,114163
4383851,115506
4383851,108608
4383851,120256
4383851,131526
4383851,123231
4383851,108995
4383851,120935
4383851,109014
4383851,122378
4383851,121896
4383851,116587
4383851,109319
4383851,119993
4383851,119365
4383851,114845
4383851,124068
4383851,117474
4383851,109659
4383851,109658
4383851,109660
4383851,117289
4383851,116543
4383851,109848
4383851,109911
4383851,117449
4383851,116204
4383851,121428
4383851,124506
4383851,120959
4383851,110165
4383851,119559
4383851,117509
4383851,123565
4383851,111595
4383851,119725
4383851,124089
4383851,122969
4383851,124504
4383851,117062
4383851,114306
4383851,110567
4383851,120848
4383851,125797
4383851,121941
4383851,115675
4383851,126636
4383851,110848
4383851,118963
4383851,110927
4383851,129286
4383851,114677
4383851,115157
4383851,120391
4383851,116662
4383851,125312
4383851,123723
4383851,111139
4383851,111788
4383851,111305
4383851,128336
4383851,123498
4383851,110742
4383851,120144
4383851,111515
4383851,116537
4383851,115053
4383851,120579
4383851,111657
4383851,117518
4383851,116131
4383851,119705
4383851,115964
4383851,122084
4383851,123743
4383851,114274
4383851,121705
4383851,116911
4383851,119067
4383851,121011
4383851,117571
4383851,123724
4383851,123329
4383851,127448
4383851,119029
4383851,124979
